51 - Percentage of women aged 20-24 years old who were married or in a union before age 18

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Percentage of women aged 20-24 years old who were married or in a union before age 18,Western Asia,400,Jordan,2009,Female,10.2,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,Western Asia,400,Jordan,2012,Female,8.4,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,Western Asia,422,Lebanon,2009,Female,6.1,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,Western Asia,634,Qatar,2012,Female,4.2,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,Western Asia,760,Syrian Arab Republic,2006,Female,13.3,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,Western Asia,792,Turkey,2008,Female,14,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,Western Asia,792,Turkey,2013,Female,14.7,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,Western Asia,887,Yemen,2006,Female,32.3,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,Western Asia,887,Yemen,2012,Female,32.2,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,Western Asia,887,Yemen,2013,Female,31.9,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,116,Cambodia,2010,Female,18.4,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,116,Cambodia,2014,Female,18.5,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,360,Indonesia,2007,Female,22,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,360,Indonesia,2012,Female,17,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,360,Indonesia,2013,Female,13.6,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,418,Lao People's Democratic Republic,2011,Female,35.4,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,418,Lao People's Democratic Republic,2012,Female,35.4,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,608,Philippines,2008,Female,14.2,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,608,Philippines,2013,Female,15,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,626,Timor-Leste,2009,Female,18.9,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,704,Viet Nam,2011,Female,9.3,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,704,Viet Nam,2014,Female,10.6,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,764,Thailand,2005,Female,19.6,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,South-eastern Asia,764,Thailand,2012,Female,22.1,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,Eastern Asia,496,Mongolia,2010,Female,4.7,-,-,1,1,-,-,-,-,-,-,-
Percentage of women aged 20-24 years old who were married or in a union before age 18,-,736,Sudan (pre 2011),2010,Female,32.9,-,-,1,1,-,-,-,-,-,-,-
