41 - Life expectancy at age 60  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Life expectancy at age 60  by sex,Developed regions,804,Ukraine,2010,Male,15.22,-,-,3,2,Including Crimea,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,804,Ukraine,2010,Both sexes,18.1,-,-,3,2,Including Crimea,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,804,Ukraine,1995,Female,18.75,-,-,3,2,Including Crimea,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,804,Ukraine,1995,Male,14.05,-,-,3,2,Including Crimea,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,804,Ukraine,1995,Both sexes,16.77,-,-,3,2,Including Crimea,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2000,Female,19.75,-,-,3,2,The former Yugoslav Republic of Macedonia.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2000,Male,16.82,-,-,3,2,The former Yugoslav Republic of Macedonia.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2000,Both sexes,18.33,-,-,3,2,The former Yugoslav Republic of Macedonia.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2005,Female,19.9,-,-,3,2,The former Yugoslav Republic of Macedonia.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2005,Male,17.19,-,-,3,2,The former Yugoslav Republic of Macedonia.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2005,Both sexes,18.61,-,-,3,2,The former Yugoslav Republic of Macedonia.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2010,Female,20.44,-,-,3,2,The former Yugoslav Republic of Macedonia.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2010,Male,17.65,-,-,3,2,The former Yugoslav Republic of Macedonia.,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2010,Both sexes,19.11,-,-,3,2,The former Yugoslav Republic of Macedonia.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,1995,Female,19.04,-,-,3,2,The former Yugoslav Republic of Macedonia.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,1995,Male,16.58,-,-,3,2,The former Yugoslav Republic of Macedonia.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,1995,Both sexes,17.85,-,-,3,2,The former Yugoslav Republic of Macedonia.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2000,Female,23.33,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2000,Male,20,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2000,Both sexes,21.77,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2005,Female,24.32,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2005,Male,21.35,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2005,Both sexes,22.93,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2010,Female,24.85,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2010,Male,22.05,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2010,Both sexes,23.52,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,1995,Female,22.45,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,1995,Male,18.72,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,1995,Both sexes,20.71,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,830,Channel Islands,2000,Female,23.52,-,-,3,2,Refers to Guernsey  and Jersey.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,830,Channel Islands,2000,Male,19.65,-,-,3,2,Refers to Guernsey  and Jersey.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,830,Channel Islands,2000,Both sexes,21.66,-,-,3,2,Refers to Guernsey  and Jersey.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,830,Channel Islands,2005,Female,24.39,-,-,3,2,Refers to Guernsey  and Jersey.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,830,Channel Islands,2005,Male,20.64,-,-,3,2,Refers to Guernsey  and Jersey.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,830,Channel Islands,2005,Both sexes,22.57,-,-,3,2,Refers to Guernsey  and Jersey.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,830,Channel Islands,2010,Female,24.9,-,-,3,2,Refers to Guernsey  and Jersey.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,830,Channel Islands,2010,Male,21.34,-,-,3,2,Refers to Guernsey  and Jersey.,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,830,Channel Islands,2010,Both sexes,23.17,-,-,3,2,Refers to Guernsey  and Jersey.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,830,Channel Islands,1995,Female,22.78,-,-,3,2,Refers to Guernsey  and Jersey.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,830,Channel Islands,1995,Male,18.77,-,-,3,2,Refers to Guernsey  and Jersey.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,830,Channel Islands,1995,Both sexes,20.87,-,-,3,2,Refers to Guernsey  and Jersey.,0,0,0,0,-,-
Life expectancy at age 60  by sex,Developed regions,840,United States of America,2000,Female,23.33,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,840,United States of America,2000,Male,20.1,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,840,United States of America,2000,Both sexes,21.84,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,840,United States of America,2005,Female,24.17,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,840,United States of America,2005,Male,21.15,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,840,United States of America,2005,Both sexes,22.77,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,840,United States of America,2010,Female,24.72,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,840,United States of America,2010,Male,21.76,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,840,United States of America,2010,Both sexes,23.33,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,840,United States of America,1995,Female,23.07,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,840,United States of America,1995,Male,19.31,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Developed regions,840,United States of America,1995,Both sexes,21.33,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,12,Algeria,2000,Female,21.22,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,12,Algeria,2000,Male,18.83,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,12,Algeria,2000,Both sexes,20.02,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,12,Algeria,2005,Female,21.87,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,12,Algeria,2005,Male,20.58,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,12,Algeria,2005,Both sexes,21.23,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,12,Algeria,2010,Female,22.3,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,12,Algeria,2010,Male,20.89,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,12,Algeria,2010,Both sexes,21.6,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,12,Algeria,1995,Female,19.05,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,12,Algeria,1995,Male,17.46,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,12,Algeria,1995,Both sexes,18.25,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,434,Libya,2000,Female,18.82,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,434,Libya,2000,Male,16.73,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,434,Libya,2000,Both sexes,17.74,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,434,Libya,2005,Female,19.64,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,434,Libya,2005,Male,16.84,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,434,Libya,2005,Both sexes,18.2,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,434,Libya,2010,Female,19.64,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,434,Libya,2010,Male,16.84,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,434,Libya,2010,Both sexes,18.22,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,434,Libya,1995,Female,18.54,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,434,Libya,1995,Male,16.62,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,434,Libya,1995,Both sexes,17.54,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,504,Morocco,2000,Female,18.63,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,504,Morocco,2000,Male,16.95,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,504,Morocco,2000,Both sexes,17.84,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,504,Morocco,2005,Female,19.16,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,504,Morocco,2005,Male,17.62,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,504,Morocco,2005,Both sexes,18.42,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,504,Morocco,2010,Female,19.73,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,504,Morocco,2010,Male,18.51,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,504,Morocco,2010,Both sexes,19.14,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,504,Morocco,1995,Female,18.14,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,504,Morocco,1995,Male,16.35,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,504,Morocco,1995,Both sexes,17.29,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,732,Western Sahara,2000,Female,17.23,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,732,Western Sahara,2000,Male,15.48,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,732,Western Sahara,2000,Both sexes,16.27,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,732,Western Sahara,2005,Female,17.63,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,732,Western Sahara,2005,Male,15.78,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,732,Western Sahara,2005,Both sexes,16.56,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,732,Western Sahara,2010,Female,17.96,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,732,Western Sahara,2010,Male,16.06,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,732,Western Sahara,2010,Both sexes,16.86,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,732,Western Sahara,1995,Female,16.78,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,732,Western Sahara,1995,Male,15.11,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,732,Western Sahara,1995,Both sexes,15.89,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Northern Africa,788,Tunisia,2000,Female,21.03,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,788,Tunisia,2000,Male,17.52,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,788,Tunisia,2000,Both sexes,19.17,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,788,Tunisia,2005,Female,21.22,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,788,Tunisia,2005,Male,17.74,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,788,Tunisia,2005,Both sexes,19.42,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,788,Tunisia,2010,Female,21.22,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,788,Tunisia,2010,Male,17.74,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,788,Tunisia,2010,Both sexes,19.46,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,788,Tunisia,1995,Female,20.55,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,788,Tunisia,1995,Male,17.17,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,788,Tunisia,1995,Both sexes,18.73,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,818,Egypt,2000,Female,18.4,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,818,Egypt,2000,Male,15.69,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,818,Egypt,2000,Both sexes,17.11,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,818,Egypt,2005,Female,18.4,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,818,Egypt,2005,Male,15.78,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,818,Egypt,2005,Both sexes,17.15,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,818,Egypt,2010,Female,18.39,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,818,Egypt,2010,Male,16.05,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,818,Egypt,2010,Both sexes,17.28,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,818,Egypt,1995,Female,18.4,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,818,Egypt,1995,Male,15.64,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Northern Africa,818,Egypt,1995,Both sexes,17.09,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,90,Solomon Islands,2000,Female,17.26,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,90,Solomon Islands,2000,Male,15.56,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,90,Solomon Islands,2000,Both sexes,16.35,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,90,Solomon Islands,2005,Female,17.57,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,90,Solomon Islands,2005,Male,15.92,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,90,Solomon Islands,2005,Both sexes,16.68,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,90,Solomon Islands,2010,Female,17.8,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,90,Solomon Islands,2010,Male,16.12,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,90,Solomon Islands,2010,Both sexes,16.91,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,90,Solomon Islands,1995,Female,16.62,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,90,Solomon Islands,1995,Male,15.2,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,90,Solomon Islands,1995,Both sexes,15.85,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,242,Fiji,2000,Female,17.75,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,242,Fiji,2000,Male,14.7,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,242,Fiji,2000,Both sexes,16.18,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,242,Fiji,2005,Female,18.44,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,242,Fiji,2005,Male,15.02,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,242,Fiji,2005,Both sexes,16.66,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,242,Fiji,2010,Female,18.83,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,242,Fiji,2010,Male,15.31,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,242,Fiji,2010,Both sexes,17.02,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,242,Fiji,1995,Female,17.1,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,242,Fiji,1995,Male,14.52,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,242,Fiji,1995,Both sexes,15.78,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,258,French Polynesia,2000,Female,20.09,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,258,French Polynesia,2000,Male,17.16,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,258,French Polynesia,2000,Both sexes,18.58,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,258,French Polynesia,2005,Female,20.93,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,258,French Polynesia,2005,Male,18.15,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,258,French Polynesia,2005,Both sexes,19.49,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,258,French Polynesia,2010,Female,21.7,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,258,French Polynesia,2010,Male,18.87,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,258,French Polynesia,2010,Both sexes,20.22,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,258,French Polynesia,1995,Female,19.14,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,258,French Polynesia,1995,Male,16.49,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,258,French Polynesia,1995,Both sexes,17.79,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,296,Kiribati,2000,Female,17.52,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,296,Kiribati,2000,Male,15.37,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,296,Kiribati,2000,Both sexes,16.58,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,296,Kiribati,2005,Female,17.63,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,296,Kiribati,2005,Male,15.44,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,296,Kiribati,2005,Both sexes,16.68,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,296,Kiribati,2010,Female,17.78,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,296,Kiribati,2010,Male,15.52,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,296,Kiribati,2010,Both sexes,16.79,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,296,Kiribati,1995,Female,17.31,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,296,Kiribati,1995,Male,15.2,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,296,Kiribati,1995,Both sexes,16.36,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,316,Guam,2000,Female,22.08,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,316,Guam,2000,Male,18.34,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,316,Guam,2000,Both sexes,20.14,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,316,Guam,2005,Female,23.36,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,316,Guam,2005,Male,18.9,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,316,Guam,2005,Both sexes,21.05,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,316,Guam,2010,Female,24.21,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,316,Guam,2010,Male,19.77,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,316,Guam,2010,Both sexes,21.96,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,316,Guam,1995,Female,20.84,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,316,Guam,1995,Male,17.6,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,316,Guam,1995,Both sexes,19.14,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,540,New Caledonia,2000,Female,21.23,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,540,New Caledonia,2000,Male,17.41,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,540,New Caledonia,2000,Both sexes,19.21,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,540,New Caledonia,2005,Female,21.96,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,540,New Caledonia,2005,Male,17.78,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,540,New Caledonia,2005,Both sexes,19.7,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,540,New Caledonia,2010,Female,22.65,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,540,New Caledonia,2010,Male,18.32,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,540,New Caledonia,2010,Both sexes,20.31,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,540,New Caledonia,1995,Female,20.47,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,540,New Caledonia,1995,Male,17.03,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,540,New Caledonia,1995,Both sexes,18.64,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,548,Vanuatu,2000,Female,18.09,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,548,Vanuatu,2000,Male,16.22,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,548,Vanuatu,2000,Both sexes,17.04,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,548,Vanuatu,2005,Female,18.59,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,548,Vanuatu,2005,Male,16.55,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,548,Vanuatu,2005,Both sexes,17.48,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,548,Vanuatu,2010,Female,19.22,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,548,Vanuatu,2010,Male,16.89,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,548,Vanuatu,2010,Both sexes,17.98,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,548,Vanuatu,1995,Female,17.65,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,548,Vanuatu,1995,Male,15.88,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,548,Vanuatu,1995,Both sexes,16.64,-,-,3,2,0,0,0,0,0,-,-
Life expectancy at age 60  by sex,Oceania,583,Micronesia (Federated States of),2000,Female,17.65,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,583,Micronesia (Federated States of),2000,Male,16.26,-,-,3,2,0,0,0,0,0,0,-
Life expectancy at age 60  by sex,Oceania,583,Micronesia (Federated States of),2000,Both sexes,16.99,-,-,3,2,0,0,0,0,0,0,-
