35a - Antenatal care coverage  at least one visit

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Antenatal care coverage  at least one visit,Sub-Saharan Africa,178,Congo,2005,Female,85.8,-,-,1,1,Source: Enquête Congolaise auprès des Ménages (ECOM) 2005(Reanalyzed)_2005,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,178,Congo,2011,Female,92.6,-,-,1,1,Source: DHS_2011-2012,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,178,Congo,2012,Female,92.6,-,-,1,1,DHS_2011-2012,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,178,Congo,2014,Female,93.2,-,-,1,1,Source: MICS KFR_2014-2015,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,178,Congo,2015,Female,93.2,-,-,1,1,MICS KFR_2014-2015,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,180,Democratic Republic of the Congo,2007,Female,85.3,-,-,1,1,Source: DHS_2007,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,180,Democratic Republic of the Congo,2010,Female,87.3,-,-,1,1,Source: MICS_2010,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,180,Democratic Republic of the Congo,2001,Female,68.2,-,-,1,1,Source: MICS_2001,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,180,Democratic Republic of the Congo,2013,Female,88.4,-,-,1,1,Source: DHS_2013-2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,180,Democratic Republic of the Congo,2014,Female,88.4,-,-,1,1,DHS_2013-2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,204,Benin,1996,Female,77.8,-,-,1,1,Source: DHS_1996,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,204,Benin,2001,Female,81.1,-,-,1,1,Source: DHS_2001,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,204,Benin,2006,Female,84.1,-,-,1,1,Source: DHS_2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,204,Benin,2011,Female,83.5,-,-,1,1,Source: DHS_2011-2012,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,204,Benin,2012,Female,83.5,-,-,1,1,DHS_2011-2012,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,204,Benin,2014,Female,82.8,-,-,1,1,Source: MICS_Key Findings Report(Prelim)_2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,226,Equatorial Guinea,2000,Female,86.1,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,226,Equatorial Guinea,2011,Female,91.3,-,-,1,1,Source: DHS_2011,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,231,Ethiopia,2000,Female,26.7,-,-,1,1,Source: DHS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,231,Ethiopia,2005,Female,27.6,-,-,1,1,Source: DHS_2005,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,231,Ethiopia,2011,Female,33.9,-,-,1,1,Source: DHS_2011,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,231,Ethiopia,2014,Female,41.2,-,-,1,1,Source: Mini DHS_2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,232,Eritrea,2010,Female,88.5,-,-,1,1,Source: Eritrean Population and Health Survey_2010,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,232,Eritrea,1995,Female,48.9,-,-,1,1,Source: DHS_1995,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,232,Eritrea,2002,Female,70.3,-,-,1,1,Source: DHS_2002,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,262,Djibouti,2003,Female,67,-,-,1,1,Source: MoH_2003,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,262,Djibouti,2006,Female,92.3,-,-,1,1,Source: MICS_2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,262,Djibouti,2012,Female,87.7,-,-,1,1,Source: EDSF-PAPFAM 2012-Djibouti(Prelim)_2012,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,266,Gabon,2000,Female,94.4,-,-,1,1,Source: DHS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,266,Gabon,2012,Female,94.7,-,-,1,1,Source: DHS_2012,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,270,Gambia,2000,Female,90.7,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,270,Gambia,2005,Female,97.8,-,-,1,1,Source: MICS_2005-2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,270,Gambia,2010,Female,98.1,-,-,1,1,Source: MICS_2010,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,270,Gambia,2006,Female,97.8,-,-,1,1,MICS_2005-2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,270,Gambia,2013,Female,86.2,-,-,1,1,Source: DHS_2013,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,288,Ghana,2003,Female,91.9,-,-,1,1,Source: DHS_2003,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,288,Ghana,2008,Female,90.1,-,-,1,1,Source: DHS_2008,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,288,Ghana,2007,Female,96.1,-,-,1,1,Source: Other NS_2007,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,288,Ghana,1998,Female,87.5,-,-,1,1,Source: DHS_1998,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,288,Ghana,2006,Female,92.1,-,-,1,1,Source: MICS_2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,288,Ghana,2011,Female,96.4,-,-,1,1,Source: MICS_2011,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,288,Ghana,2014,Female,90.5,-,-,1,1,Source: DHS_2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,324,Guinea,1999,Female,70.7,-,-,1,1,Source: DHS_1999,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,324,Guinea,2003,Female,84.3,-,-,1,1,Source: MICS_2003,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,324,Guinea,2005,Female,82.2,-,-,1,1,Source: DHS_2005,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,324,Guinea,2007,Female,88.4,-,-,1,1,Source: Other NS (Prelim)_2007,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,324,Guinea,2012,Female,85.2,-,-,1,1,Source: EDS-MICS_2012,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,384,Côte d'Ivoire,1999,Female,84.3,-,-,1,1,DHS_1998-1999,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,384,Côte d'Ivoire,2000,Female,87.6,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,384,Côte d'Ivoire,2005,Female,87.3,-,-,1,1,Source: Other NS_2005,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,384,Côte d'Ivoire,1998,Female,84.3,-,-,1,1,Source: DHS_1998-1999,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,384,Côte d'Ivoire,2006,Female,84.8,-,-,1,1,Source: MICS_2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,384,Côte d'Ivoire,2011,Female,90.6,-,-,1,1,Source: DHS_2011-2012,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,384,Côte d'Ivoire,2012,Female,90.6,-,-,1,1,DHS_2011-2012,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,404,Kenya,2003,Female,88.1,-,-,1,1,Source: DHS_2003,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,404,Kenya,2008,Female,91.5,-,-,1,1,Source: DHS_2008-2009,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,404,Kenya,2000,Female,76.2,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,404,Kenya,2009,Female,91.5,-,-,1,1,DHS_2008-2009,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,404,Kenya,2010,Female,85.8,-,-,1,1,Source: MIS_2010,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,404,Kenya,1998,Female,91.9,-,-,1,1,Source: DHS_1998,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,404,Kenya,2014,Female,95.5,-,-,1,1,Source: DHS_2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,404,Kenya,2015,Female,93.7,-,-,1,1,Source: MIS_2015,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,426,Lesotho,2000,Female,84.7,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,426,Lesotho,2009,Female,91.8,-,-,1,1,Source: DHS(Reanalyzed)_2009,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,426,Lesotho,2004,Female,90.4,-,-,1,1,Source: DHS_2004,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,426,Lesotho,1995,Female,87.6,-,-,1,1,Source: Other NS_1995,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,426,Lesotho,2014,Female,95.2,-,-,1,1,Source: DHS_2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,430,Liberia,1999,Female,84.4,-,-,1,1,Source: DHS_1999-2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,430,Liberia,2000,Female,84.4,-,-,1,1,DHS_1999-2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,430,Liberia,2007,Female,79.3,-,-,1,1,Source: DHS_2007,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,430,Liberia,2013,Female,95.9,-,-,1,1,Source: DHS_2013,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,450,Madagascar,2003,Female,79.9,-,-,1,1,Source: DHS_2003-2004,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,450,Madagascar,2008,Female,86.3,-,-,1,1,Source: DHS_2008-2009,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,450,Madagascar,2000,Female,71.2,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,450,Madagascar,2009,Female,86.3,-,-,1,1,DHS_2008-2009,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,450,Madagascar,2004,Female,79.9,-,-,1,1,DHS_2003-2004,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,450,Madagascar,1997,Female,76.8,-,-,1,1,Source: DHS_1997,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,450,Madagascar,2012,Female,82.1,-,-,1,1,Source: ENSOMD_2012-2013,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,450,Madagascar,2013,Female,82.1,-,-,1,1,ENSOMD_2012-2013,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,454,Malawi,2000,Female,91.4,-,-,1,1,Source: DHS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,454,Malawi,2010,Female,94.7,-,-,1,1,Source: DHS_2010,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,454,Malawi,2004,Female,92.1,-,-,1,1,Source: DHS_2004,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,454,Malawi,2006,Female,91.9,-,-,1,1,Source: MICS_2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,454,Malawi,2002,Female,94.3,-,-,1,1,Source: Other NS_2002,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,454,Malawi,2013,Female,96.1,-,-,1,1,Source: MICS_2013-2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,454,Malawi,2014,Female,96.1,-,-,1,1,MICS_2013-2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,466,Mali,2010,Female,74.6,-,-,1,1,MICS 2010,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,466,Mali,1996,Female,46.9,-,-,1,1,DHS_1995-1996,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,466,Mali,2001,Female,56.8,-,-,1,1,Source: DHS_2001,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,466,Mali,2006,Female,70.4,-,-,1,1,Source: DHS_2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,466,Mali,1995,Female,46.9,-,-,1,1,Source: DHS_1995-1996,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,466,Mali,2015,Female,47.9,-,-,1,1,Source: MICS KFR_2015,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,478,Mauritania,2000,Female,63.9,-,-,1,1,Source: DHS_2000-2001,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,478,Mauritania,2007,Female,75.4,-,-,1,1,Source: Rapport enquete MICS3 Mauritanie_2007_2007,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,478,Mauritania,2001,Female,63.9,-,-,1,1,DHS_2000-2001,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,478,Mauritania,2011,Female,84.2,-,-,1,1,Source: MICS_2011,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,478,Mauritania,2015,Female,84.7,-,-,1,1,Source: MICS_2015,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,508,Mozambique,2003,Female,84.5,-,-,1,1,Source: DHS_2003,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,508,Mozambique,2008,Female,92.3,-,-,1,1,Source: MICS_2008,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,508,Mozambique,2000,Female,75.8,-,-,1,1,Source: Other NS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,508,Mozambique,2011,Female,90.6,-,-,1,1,Source: DHS_2011,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,508,Mozambique,1997,Female,71.4,-,-,1,1,Source: DHS_1997,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,516,Namibia,2000,Female,90.6,-,-,1,1,Source: DHS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,516,Namibia,2007,Female,94.6,-,-,1,1,DHS_2006-2007,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,516,Namibia,2006,Female,94.6,-,-,1,1,Source: DHS_2006-2007,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,516,Namibia,2013,Female,96.6,-,-,1,1,Source: DHS_2013,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,562,Niger,2000,Female,41,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,562,Niger,1998,Female,39.3,-,-,1,1,Source: DHS_1998,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,562,Niger,2006,Female,46.1,-,-,1,1,Source: DHS/MICS_2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,562,Niger,2012,Female,82.8,-,-,1,1,Source: EDSN_MICS(Reanalyzed)_2012,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,566,Nigeria,1999,Female,63.6,-,-,1,1,Source: DHS_1999,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,566,Nigeria,2003,Female,58,-,-,1,1,Source: DHS_2003,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,566,Nigeria,2008,Female,57.7,-,-,1,1,Source: DHS_2008,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,566,Nigeria,2011,Female,66.2,-,-,1,1,Source: MICS_2011,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,566,Nigeria,2013,Female,60.6,-,-,1,1,Source: DHS_2013,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,624,Guinea-Bissau,2000,Female,62.1,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,624,Guinea-Bissau,2010,Female,92.6,-,-,1,1,Source: MICS_2010,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,624,Guinea-Bissau,2006,Female,77.9,-,-,1,1,Source: MICS_2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,624,Guinea-Bissau,2014,Female,92.4,-,-,1,1,Source: MICS_2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,646,Rwanda,2008,Female,95.8,-,-,1,1,Interim DHS_2007-2008,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,646,Rwanda,2000,Female,91.5,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,646,Rwanda,2005,Female,94.4,-,-,1,1,Source: DHS_2005,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,646,Rwanda,2007,Female,95.8,-,-,1,1,Source: Interim DHS_2007-2008,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,646,Rwanda,2010,Female,98,-,-,1,1,Source: DHS_2010,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,646,Rwanda,2014,Female,99,-,-,1,1,Source: DHS_2014-2015,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,646,Rwanda,2015,Female,99,-,-,1,1,DHS (Prelim)_2014-2015,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,678,Sao Tome and Principe,2008,Female,97.9,-,-,1,1,Source: DHS_2008-2009,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,678,Sao Tome and Principe,2000,Female,90.6,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,678,Sao Tome and Principe,2009,Female,97.9,-,-,1,1,DHS_2008-2009,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,678,Sao Tome and Principe,2006,Female,97.3,-,-,1,1,Source: MICS_2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,678,Sao Tome and Principe,2014,Female,97.5,-,-,1,1,Source: MICS_2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,686,Senegal,2000,Female,79,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,686,Senegal,2005,Female,87.4,-,-,1,1,Source: DHS_2005,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,686,Senegal,2010,Female,93.3,-,-,1,1,Source: DHS-MICS_2010-2011,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,686,Senegal,2011,Female,93.3,-,-,1,1,DHS-MICS_2010-2011,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,686,Senegal,1997,Female,82.1,-,-,1,1,Source: DHS_1997,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,686,Senegal,2012,Female,94.5,-,-,1,1,Source: Continuous DHS 2014(Reanalyzed)_2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,686,Senegal,2013,Female,94.5,-,-,1,1,Continuous DHS 2014(Reanalyzed)_2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,686,Senegal,2014,Female,96.2,-,-,1,1,Source: DHS_2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,686,Senegal,2015,Female,95,-,-,1,1,Source: Continuous DHS_2015,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,694,Sierra Leone,2008,Female,86.9,-,-,1,1,Source: DHS_2008,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,694,Sierra Leone,2000,Female,67.9,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,694,Sierra Leone,2005,Female,81.1,-,-,1,1,Source: MICS_2005,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,694,Sierra Leone,2010,Female,93,-,-,1,1,Source: MICS_2010,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,694,Sierra Leone,2013,Female,97.1,-,-,1,1,Source: DHS_2013,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,706,Somalia,1999,Female,32.3,-,-,1,1,Source: MICS_1999,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,706,Somalia,2006,Female,26.1,-,-,1,1,Source: MICS_2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,710,South Africa,2003,Female,91.9,-,-,1,1,Source: DHS_2003,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,710,South Africa,2008,Female,97.1,-,-,1,1,Source: South African National HIV Prevalence  Incidence  Behaviour and Communication Survey  2008: The health of our children_2008,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,710,South Africa,1998,Female,94.2,-,-,1,1,Source: DHS_1998,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,710,South Africa,1995,Female,89,-,-,1,1,Other NS_1994-1995,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,716,Zimbabwe,1999,Female,93.1,-,-,1,1,Source: DHS_1999,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,716,Zimbabwe,2005,Female,94.2,-,-,1,1,Source: DHS_2005-2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,716,Zimbabwe,2009,Female,88.4,-,-,1,1,Source: MICS_2009,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,716,Zimbabwe,2010,Female,89.8,-,-,1,1,Source: DHS_2010-2011,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,716,Zimbabwe,2006,Female,94.2,-,-,1,1,DHS_2005-2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,716,Zimbabwe,2011,Female,89.8,-,-,1,1,DHS_2010-2011,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,716,Zimbabwe,1997,Female,88.1,-,-,1,1,Source: Other NS_1997,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,716,Zimbabwe,2014,Female,93.7,-,-,1,1,Source: MICS_2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,716,Zimbabwe,2015,Female,93.3,-,-,1,1,Source: DHS_2015,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,728,South Sudan,2010,Female,40.3,-,-,1,1,Source: South Sudan MICS 2010_2010,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,728,South Sudan,2006,Female,26.2,-,-,1,1,Source: SHHS_2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,728,South Sudan,2013,Female,61.9,-,-,1,1,Source: MIS_2013,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,729,Sudan,2010,Female,74.3,-,-,1,1,Source: SHHS_revised_2010,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,729,Sudan,2006,Female,74.1,-,-,1,1,Source: SHHS_2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,729,Sudan,2014,Female,79.1,-,-,1,1,Source: MICS_2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,748,Swaziland,2000,Female,86.6,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,748,Swaziland,2007,Female,84.8,-,-,1,1,DHS_2006-2007,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,748,Swaziland,2010,Female,96.8,-,-,1,1,Source: MICS_2010,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,748,Swaziland,2006,Female,84.8,-,-,1,1,Source: DHS_2006-2007,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,748,Swaziland,2002,Female,89.8,-,-,1,1,Source: Other NS_2002,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,748,Swaziland,2014,Female,98.5,-,-,1,1,Source: MICS_2014,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,768,Togo,2003,Female,84.8,-,-,1,1,Source: Other NS_2003,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,768,Togo,2000,Female,72.9,-,-,1,1,Source: MICS_2000,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,768,Togo,2010,Female,71.6,-,-,1,1,Source: MICS_2010,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,768,Togo,1998,Female,82,-,-,1,1,Source: DHS_1998,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,768,Togo,2006,Female,84.1,-,-,1,1,Source: MICS_2006,-,-,-,-,-,-
Antenatal care coverage  at least one visit,Sub-Saharan Africa,768,Togo,2013,Female,72.7,-,-,1,1,Source: DHS_2013-2014,-,-,-,-,-,-
